SearchBayesianSkopt: New best config found. Config 0: {'topK': 541, 'shrink': 696, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.23150684257419113, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1236453, PRECISION: 0.0251019, PRECISION_RECALL_MIN_DEN: 0.0947887, RECALL: 0.0927005, MAP: 0.0434881, MRR: 0.0885783, NDCG: 0.0657128, F1: 0.0395062, HIT_RATE: 0.2510192, ARHR: 0.0996738, NOVELTY: 0.0045706, AVERAGE_POPULARITY: 0.1488104, DIVERSITY_MEAN_INTER_LIST: 0.9685143, DIVERSITY_HERFINDAHL: 0.9968326, COVERAGE_ITEM: 0.3250818, COVERAGE_ITEM_CORRECT: 0.0236381, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1278470, DIVERSITY_GINI: 0.0811185, SHANNON_ENTROPY: 10.4064486, 
SearchBayesianSkopt: Config 5 is suboptimal. Config: {'topK': 1394, 'shrink': 2955, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.652810653103477, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1240823, PRECISION: 0.0245001, PRECISION_RECALL_MIN_DEN: 0.0927999, RECALL: 0.0907988, MAP: 0.0435198, MRR: 0.0885141, NDCG: 0.0652082, F1: 0.0385880, HIT_RATE: 0.2450010, ARHR: 0.0995709, NOVELTY: 0.0046312, AVERAGE_POPULARITY: 0.1419619, DIVERSITY_MEAN_INTER_LIST: 0.9708566, DIVERSITY_HERFINDAHL: 0.9970668, COVERAGE_ITEM: 0.3555727, COVERAGE_ITEM_CORRECT: 0.0229836, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1252045, DIVERSITY_GINI: 0.0968023, SHANNON_ENTROPY: 10.6535900, 
SearchBayesianSkopt: Config 6 is suboptimal. Config: {'topK': 81, 'shrink': 357, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8969057792691286, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1225311, PRECISION: 0.0252572, PRECISION_RECALL_MIN_DEN: 0.0911960, RECALL: 0.0889585, MAP: 0.0417470, MRR: 0.0868022, NDCG: 0.0635207, F1: 0.0393439, HIT_RATE: 0.2525723, ARHR: 0.0987224, NOVELTY: 0.0048608, AVERAGE_POPULARITY: 0.0843601, DIVERSITY_MEAN_INTER_LIST: 0.9880918, DIVERSITY_HERFINDAHL: 0.9987900, COVERAGE_ITEM: 0.3925313, COVERAGE_ITEM_CORRECT: 0.0282579, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1262111, DIVERSITY_GINI: 0.1311164, SHANNON_ENTROPY: 11.5721275, 
SearchBayesianSkopt: Config 7 is suboptimal. Config: {'topK': 705, 'shrink': 920, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9687895794302834, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1212765, PRECISION: 0.0237624, PRECISION_RECALL_MIN_DEN: 0.0896602, RECALL: 0.0877231, MAP: 0.0418144, MRR: 0.0868433, NDCG: 0.0630550, F1: 0.0373952, HIT_RATE: 0.2376238, ARHR: 0.0970839, NOVELTY: 0.0047164, AVERAGE_POPULARITY: 0.1270435, DIVERSITY_MEAN_INTER_LIST: 0.9760980, DIVERSITY_HERFINDAHL: 0.9975909, COVERAGE_ITEM: 0.3765544, COVERAGE_ITEM_CORRECT: 0.0226756, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1225620, DIVERSITY_GINI: 0.1127317, SHANNON_ENTROPY: 10.9763939, 
SearchBayesianSkopt: Config 8 is suboptimal. Config: {'topK': 528, 'shrink': 780, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0579489310623285, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1245732, PRECISION: 0.0248690, PRECISION_RECALL_MIN_DEN: 0.0939501, RECALL: 0.0918761, MAP: 0.0436461, MRR: 0.0887183, NDCG: 0.0656423, F1: 0.0391428, HIT_RATE: 0.2486896, ARHR: 0.0999357, NOVELTY: 0.0046437, AVERAGE_POPULARITY: 0.1383240, DIVERSITY_MEAN_INTER_LIST: 0.9724746, DIVERSITY_HERFINDAHL: 0.9972286, COVERAGE_ITEM: 0.3559577, COVERAGE_ITEM_CORRECT: 0.0232916, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1269662, DIVERSITY_GINI: 0.0980713, SHANNON_ENTROPY: 10.7058344, 
SearchBayesianSkopt: Config 9 is suboptimal. Config: {'topK': 1835, 'shrink': 219, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8427156805290617, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1238313, PRECISION: 0.0244030, PRECISION_RECALL_MIN_DEN: 0.0925625, RECALL: 0.0906028, MAP: 0.0432100, MRR: 0.0875024, NDCG: 0.0648856, F1: 0.0384499, HIT_RATE: 0.2440303, ARHR: 0.0984530, NOVELTY: 0.0046572, AVERAGE_POPULARITY: 0.1381903, DIVERSITY_MEAN_INTER_LIST: 0.9724500, DIVERSITY_HERFINDAHL: 0.9972261, COVERAGE_ITEM: 0.3593840, COVERAGE_ITEM_CORRECT: 0.0226372, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1248270, DIVERSITY_GINI: 0.1011155, SHANNON_ENTROPY: 10.7563245, 
SearchBayesianSkopt: Config 10 is suboptimal. Config: {'topK': 1796, 'shrink': 2604, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8984775450681872, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1244712, PRECISION: 0.0245001, PRECISION_RECALL_MIN_DEN: 0.0929873, RECALL: 0.0909775, MAP: 0.0431814, MRR: 0.0880982, NDCG: 0.0650210, F1: 0.0386042, HIT_RATE: 0.2450010, ARHR: 0.0990339, NOVELTY: 0.0046582, AVERAGE_POPULARITY: 0.1373460, DIVERSITY_MEAN_INTER_LIST: 0.9728329, DIVERSITY_HERFINDAHL: 0.9972644, COVERAGE_ITEM: 0.3626564, COVERAGE_ITEM_CORRECT: 0.0230991, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1259595, DIVERSITY_GINI: 0.1021470, SHANNON_ENTROPY: 10.7681659, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 637, 'shrink': 1176, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.11275649544191849, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1233613, PRECISION: 0.0249078, PRECISION_RECALL_MIN_DEN: 0.0945763, RECALL: 0.0925166, MAP: 0.0432911, MRR: 0.0882895, NDCG: 0.0654328, F1: 0.0392488, HIT_RATE: 0.2490778, ARHR: 0.0991754, NOVELTY: 0.0045568, AVERAGE_POPULARITY: 0.1521484, DIVERSITY_MEAN_INTER_LIST: 0.9668155, DIVERSITY_HERFINDAHL: 0.9966628, COVERAGE_ITEM: 0.3214629, COVERAGE_ITEM_CORRECT: 0.0231376, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1272178, DIVERSITY_GINI: 0.0789287, SHANNON_ENTROPY: 10.3426951, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 1446, 'shrink': 1794, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6101078389626022, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1238759, PRECISION: 0.0246748, PRECISION_RECALL_MIN_DEN: 0.0940267, RECALL: 0.0920093, MAP: 0.0434412, MRR: 0.0882869, NDCG: 0.0654455, F1: 0.0389138, HIT_RATE: 0.2467482, ARHR: 0.0992855, NOVELTY: 0.0046507, AVERAGE_POPULARITY: 0.1387315, DIVERSITY_MEAN_INTER_LIST: 0.9721978, DIVERSITY_HERFINDAHL: 0.9972009, COVERAGE_ITEM: 0.3599615, COVERAGE_ITEM_CORRECT: 0.0230991, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1260853, DIVERSITY_GINI: 0.1003679, SHANNON_ENTROPY: 10.7324578, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 1846, 'shrink': 2560, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7011478233356051, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1232284, PRECISION: 0.0246360, PRECISION_RECALL_MIN_DEN: 0.0939428, RECALL: 0.0919688, MAP: 0.0433472, MRR: 0.0882974, NDCG: 0.0653309, F1: 0.0388619, HIT_RATE: 0.2463599, ARHR: 0.0992453, NOVELTY: 0.0045615, AVERAGE_POPULARITY: 0.1535832, DIVERSITY_MEAN_INTER_LIST: 0.9660087, DIVERSITY_HERFINDAHL: 0.9965821, COVERAGE_ITEM: 0.3254283, COVERAGE_ITEM_CORRECT: 0.0228681, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1257078, DIVERSITY_GINI: 0.0810761, SHANNON_ENTROPY: 10.3592608, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 485, 'shrink': 2379, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.4622810977485203, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1244739, PRECISION: 0.0247331, PRECISION_RECALL_MIN_DEN: 0.0940208, RECALL: 0.0919726, MAP: 0.0436231, MRR: 0.0890796, NDCG: 0.0656203, F1: 0.0389829, HIT_RATE: 0.2473306, ARHR: 0.1001789, NOVELTY: 0.0046380, AVERAGE_POPULARITY: 0.1382946, DIVERSITY_MEAN_INTER_LIST: 0.9716856, DIVERSITY_HERFINDAHL: 0.9971497, COVERAGE_ITEM: 0.3558037, COVERAGE_ITEM_CORRECT: 0.0232531, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1262111, DIVERSITY_GINI: 0.0967849, SHANNON_ENTROPY: 10.6641329, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 1494, 'shrink': 125, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7209405330736974, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1235120, PRECISION: 0.0245195, PRECISION_RECALL_MIN_DEN: 0.0925250, RECALL: 0.0905150, MAP: 0.0433274, MRR: 0.0874804, NDCG: 0.0649527, F1: 0.0385864, HIT_RATE: 0.2451951, ARHR: 0.0984975, NOVELTY: 0.0046527, AVERAGE_POPULARITY: 0.1389713, DIVERSITY_MEAN_INTER_LIST: 0.9721528, DIVERSITY_HERFINDAHL: 0.9971964, COVERAGE_ITEM: 0.3581521, COVERAGE_ITEM_CORRECT: 0.0228681, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1252045, DIVERSITY_GINI: 0.1001120, SHANNON_ENTROPY: 10.7378315, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 1247, 'shrink': 1012, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.20357710772016385, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1227693, PRECISION: 0.0245778, PRECISION_RECALL_MIN_DEN: 0.0937971, RECALL: 0.0917979, MAP: 0.0431842, MRR: 0.0879353, NDCG: 0.0651039, F1: 0.0387742, HIT_RATE: 0.2457775, ARHR: 0.0985326, NOVELTY: 0.0045472, AVERAGE_POPULARITY: 0.1560720, DIVERSITY_MEAN_INTER_LIST: 0.9648040, DIVERSITY_HERFINDAHL: 0.9964617, COVERAGE_ITEM: 0.3194995, COVERAGE_ITEM_CORRECT: 0.0228296, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1260853, DIVERSITY_GINI: 0.0780066, SHANNON_ENTROPY: 10.2976974, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 637, 'shrink': 2176, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.949878871251429, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1242674, PRECISION: 0.0246554, PRECISION_RECALL_MIN_DEN: 0.0941085, RECALL: 0.0920771, MAP: 0.0432874, MRR: 0.0881750, NDCG: 0.0652997, F1: 0.0388957, HIT_RATE: 0.2465541, ARHR: 0.0992787, NOVELTY: 0.0045920, AVERAGE_POPULARITY: 0.1469473, DIVERSITY_MEAN_INTER_LIST: 0.9690231, DIVERSITY_HERFINDAHL: 0.9968835, COVERAGE_ITEM: 0.3372859, COVERAGE_ITEM_CORRECT: 0.0232146, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1255820, DIVERSITY_GINI: 0.0869480, SHANNON_ENTROPY: 10.4910472, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 322, 'shrink': 1562, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0717868406808926, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1261476, PRECISION: 0.0255290, PRECISION_RECALL_MIN_DEN: 0.0954578, RECALL: 0.0933074, MAP: 0.0438728, MRR: 0.0893865, NDCG: 0.0663546, F1: 0.0400895, HIT_RATE: 0.2552902, ARHR: 0.1010674, NOVELTY: 0.0046447, AVERAGE_POPULARITY: 0.1332254, DIVERSITY_MEAN_INTER_LIST: 0.9747545, DIVERSITY_HERFINDAHL: 0.9974565, COVERAGE_ITEM: 0.3517228, COVERAGE_ITEM_CORRECT: 0.0242926, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1289795, DIVERSITY_GINI: 0.0954733, SHANNON_ENTROPY: 10.7163358, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 1115, 'shrink': 316, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5579872235399667, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1248335, PRECISION: 0.0246942, PRECISION_RECALL_MIN_DEN: 0.0939170, RECALL: 0.0919051, MAP: 0.0435463, MRR: 0.0880457, NDCG: 0.0655039, F1: 0.0389286, HIT_RATE: 0.2469423, ARHR: 0.0990611, NOVELTY: 0.0045999, AVERAGE_POPULARITY: 0.1473111, DIVERSITY_MEAN_INTER_LIST: 0.9688312, DIVERSITY_HERFINDAHL: 0.9968643, COVERAGE_ITEM: 0.3440616, COVERAGE_ITEM_CORRECT: 0.0229066, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1264628, DIVERSITY_GINI: 0.0900028, SHANNON_ENTROPY: 10.5283961, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 706, 'shrink': 680, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.10514193160476173, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1229763, PRECISION: 0.0248690, PRECISION_RECALL_MIN_DEN: 0.0947266, RECALL: 0.0926671, MAP: 0.0433144, MRR: 0.0882123, NDCG: 0.0654556, F1: 0.0392141, HIT_RATE: 0.2486896, ARHR: 0.0989918, NOVELTY: 0.0045540, AVERAGE_POPULARITY: 0.1531170, DIVERSITY_MEAN_INTER_LIST: 0.9663447, DIVERSITY_HERFINDAHL: 0.9966157, COVERAGE_ITEM: 0.3200385, COVERAGE_ITEM_CORRECT: 0.0230991, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1273437, DIVERSITY_GINI: 0.0784640, SHANNON_ENTROPY: 10.3295729, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 1645, 'shrink': 1871, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.4834109318471724, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1237859, PRECISION: 0.0246166, PRECISION_RECALL_MIN_DEN: 0.0931914, RECALL: 0.0911551, MAP: 0.0434185, MRR: 0.0880551, NDCG: 0.0652172, F1: 0.0387647, HIT_RATE: 0.2461658, ARHR: 0.0991436, NOVELTY: 0.0046383, AVERAGE_POPULARITY: 0.1409037, DIVERSITY_MEAN_INTER_LIST: 0.9713641, DIVERSITY_HERFINDAHL: 0.9971176, COVERAGE_ITEM: 0.3565351, COVERAGE_ITEM_CORRECT: 0.0230221, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1257078, DIVERSITY_GINI: 0.0979259, SHANNON_ENTROPY: 10.6822614, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 792, 'shrink': 1294, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5600407540251583, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1239509, PRECISION: 0.0245972, PRECISION_RECALL_MIN_DEN: 0.0941524, RECALL: 0.0921635, MAP: 0.0432892, MRR: 0.0884770, NDCG: 0.0653392, F1: 0.0388309, HIT_RATE: 0.2459717, ARHR: 0.0994562, NOVELTY: 0.0045706, AVERAGE_POPULARITY: 0.1511464, DIVERSITY_MEAN_INTER_LIST: 0.9672147, DIVERSITY_HERFINDAHL: 0.9967027, COVERAGE_ITEM: 0.3285852, COVERAGE_ITEM_CORRECT: 0.0229451, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1257078, DIVERSITY_GINI: 0.0826055, SHANNON_ENTROPY: 10.4016590, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 1658, 'shrink': 853, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.39669177764993824, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1236747, PRECISION: 0.0246748, PRECISION_RECALL_MIN_DEN: 0.0940755, RECALL: 0.0920934, MAP: 0.0432667, MRR: 0.0884409, NDCG: 0.0653375, F1: 0.0389213, HIT_RATE: 0.2467482, ARHR: 0.0992644, NOVELTY: 0.0045598, AVERAGE_POPULARITY: 0.1539608, DIVERSITY_MEAN_INTER_LIST: 0.9658293, DIVERSITY_HERFINDAHL: 0.9965642, COVERAGE_ITEM: 0.3249663, COVERAGE_ITEM_CORRECT: 0.0227911, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1262111, DIVERSITY_GINI: 0.0807299, SHANNON_ENTROPY: 10.3524179, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 1475, 'shrink': 2876, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.35947028400657316, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1228767, PRECISION: 0.0246360, PRECISION_RECALL_MIN_DEN: 0.0939945, RECALL: 0.0920079, MAP: 0.0431204, MRR: 0.0878139, NDCG: 0.0651214, F1: 0.0388654, HIT_RATE: 0.2463599, ARHR: 0.0983771, NOVELTY: 0.0045456, AVERAGE_POPULARITY: 0.1564671, DIVERSITY_MEAN_INTER_LIST: 0.9645791, DIVERSITY_HERFINDAHL: 0.9964392, COVERAGE_ITEM: 0.3183831, COVERAGE_ITEM_CORRECT: 0.0229451, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1264628, DIVERSITY_GINI: 0.0776442, SHANNON_ENTROPY: 10.2901574, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 1707, 'shrink': 2017, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.10913005866831463, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1218906, PRECISION: 0.0246166, PRECISION_RECALL_MIN_DEN: 0.0936887, RECALL: 0.0917056, MAP: 0.0425191, MRR: 0.0865723, NDCG: 0.0645181, F1: 0.0388142, HIT_RATE: 0.2461658, ARHR: 0.0972755, NOVELTY: 0.0045403, AVERAGE_POPULARITY: 0.1575837, DIVERSITY_MEAN_INTER_LIST: 0.9639612, DIVERSITY_HERFINDAHL: 0.9963774, COVERAGE_ITEM: 0.3160346, COVERAGE_ITEM_CORRECT: 0.0228296, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1262111, DIVERSITY_GINI: 0.0765313, SHANNON_ENTROPY: 10.2646005, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 960, 'shrink': 774, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9226364489641892, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1246233, PRECISION: 0.0245778, PRECISION_RECALL_MIN_DEN: 0.0939474, RECALL: 0.0919346, MAP: 0.0436390, MRR: 0.0880596, NDCG: 0.0655125, F1: 0.0387864, HIT_RATE: 0.2457775, ARHR: 0.0991512, NOVELTY: 0.0046198, AVERAGE_POPULARITY: 0.1437621, DIVERSITY_MEAN_INTER_LIST: 0.9702787, DIVERSITY_HERFINDAHL: 0.9970090, COVERAGE_ITEM: 0.3497979, COVERAGE_ITEM_CORRECT: 0.0227911, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1260853, DIVERSITY_GINI: 0.0937632, SHANNON_ENTROPY: 10.6067506, 
